TRANSFORMADOR;MACRO;MARCA_CONFIABLE;FRANJA;ETIQUETA;ESTADO_TRAFO;UBICACION;SUBESTACION;CELDA;PERIODO;KVA;MUNICIPIO;CANT_USU;ENERGIAENTRADA;ENERGIASALIDA;ENERGIAENTRADAGEN;CONSUMO_AP;CONSUMO_OTROS;PERDIDAS;IP;PERXUSU;CLIENTES_FACTOR;CLIENTES_OC;CLIENTES_PREPAGOS;CLIENTES_AUTOGENERADORES;CLIENTES_NIVEL>1;CANT_REV;BAL_MANUAL;BALANCECONFIABLE;BALANCEDEFINITIVO;BALANCECRITICADO;REGLA_APLICADA;MATRIZ;COORDENADA_X;COORDENADA_Y;ZONA;GRUPO;PERIOCIDAD;CUADRANTES;NIVEL_DE_TENSION;REGIONALES;GRUP_UBICA;CUAD_UBICA;PERIODO_INICIO;PERIODO_FIN;FILTRO_DESCART;CONSTANTE;RAMAL;ENTRADA_AJUSTADA;PERDIDAS_AJUSTADAS;IP_AJUSTADO;ENERGIASALIDAGEN;RANGO_DE_IP;IP_CALCULADO;RANGO_PERDIDAS;TRAFO_PERIODO;USU_SALEN;USU_NUEVOS;TRAFOS PRIORIZADOS.TRAFO;CANT_USU_TOTAL;CONSUMO_ADICIONAL;KVA_MENOR_15;IP_EFICIENTE_N1;PRIORIDAD;FECHA_INST_MED_MACRO;PERIODO NUM;AÑOS_MES_INSTALA;Aun_Mantener_Despues_Instalacion;Etiqueta_fin;BARRIO;VALIDAR_MI;VALIDAR_AGPE;TRAFOS_CONJUNTOS.TRAFO;VAL_CONJUNTOS;Revisiones_;etiqueta1;etiqueta2;red_abierta;etiqueta3;etiqueta4;etiqueta5;etiqueta6;etiqueta7;perdidas_no_tec;perdidas_total_gw;franja_fin;COLUMNA_FIN;DIRECCION;MARCA_MED;MODELO_MED;NUMERO_MED;SENTIDO_MED;AÑO_MED;RED_TRENZADA;period1;FLAG_Mantener_Venia_BuenoReduccion;FLAG_Ultimo_Periodo_BUENO;Transformadores_Mantener_BuenoReduccion;Acum_12_Perdidas;Acum_12_Entrada;Acum_12_Salida
4T00174;444297;BUENO;REDUCCION;No Tiene Etiqueta;Activo;Urbano;LA_GABARRA;LA_GABARRA;202607;75;Tibú;54;32.200;7.557;;45,72;0;24.643;76,53%;456,4;0;0;0;0;0;7;N;S;S;NO APLICO REGLA;;APLICA;-72,90091263;8,99879359;3;F;Mensual;26;1;TIBU;CUAD 9-25-26-27;CUAD 26 - LA_GABARRA - CAÑO_INDIO;202508;202607;Cumple;40;CENSLA_GABARRAEC_3-GABGABARRA_1147111;32200;24643;76,53%;; 70%-100%;76,50%;>=5000;4T00174202607;0;0;;54;0;CUMPLE;9,12%;1>=100kwh;;202607;;No;Validar;NULO;SIN_MI;SIN_AGPE;;NO;5;validar;validar;0;validar;validar;validar;validar;validar;0,024;0,02464328;Reduccion;Reduccion;11 NOV-LA GABARRA;HEX;HXE34K CT;23909170;Unidireccional;22;TRENZADO;202607;0;;0;246744,48;327000;80255,52
4T00077;426112;BUENO;REDUCCION;No Tiene Etiqueta;Activo;Rural;CAMPO_DOS;CAMC2;202607;75;Tibú;67;25.117;21.617;;3812,4;0;3.500;13,93%;52,2;0;0;0;0;0;5;S;S;S;NO APLICO REGLA;;APLICA;-72,63606912;8,48963603;3;F;Mensual;25;1;TIBU;CUAD 9-25-26-27;CUAD 25 - CAMPO_DOS;202508;202607;Cumple;40;CENSCAMC2-1CAMC2_F;25117;3500;13,93%;; 10%-30%;13,90%; 3000-5000;4T00077202607;0;0;;67;0;CUMPLE;9,12%;2>=40kwh;;202607;;No;Validar;NULO;SIN_MI;SIN_AGPE;;NO;26;validar;validar;0;validar;validar;validar;validar;validar;0,003;0,0034996;Reduccion;Reduccion;KDX 22   CAMPO DOS;HEX;HXE34K CT;23909234;Unidireccional;22;TRENZADO;202607;0;;0;27910,2;255821;227910,8
3T00156;411485;BUENO;REDUCCION;No Tiene Etiqueta;Activo;Urbano;OCAÑA;OCAOCANA1;202607;75;Ocaña;274;29.560;25.044;;540;0;4.516;15,28%;16,4;0;0;3;0;0;3;N;S;S;NO APLICO REGLA;;NA;-73,34969498;8,23536253;2;D;Mensual;12;1;OCAÑA;CUAD 12-13-14-15;CUAD 12 - OCAÑA URBANO Y RURAL;202508;202607;Cumple;40;CENSOCAOCANA1-1OCAOCANA1_F;29560;4516;15,28%;; 10%-30%;15,30%; 3000-5000;3T00156202607;0;0;;275;0;CUMPLE;9,12%;3A>=15kwh;;202607;;No;Validar;PALOMAR;SIN_MI;SIN_AGPE;;NO;5;validar;Macropuntos;20,91;Macropuntos;Macropuntos;Macropuntos;Macropuntos;Macropuntos;0,003;0,00451582;Reduccion;Reduccion;0;HEX;HXE34K CT;20368850;Unidireccional;20;NO_APLICA;202607;0;;0;44406,54;330800;286393,46
1T03686;448723;BUENO;REDUCCION;No Tiene Etiqueta;Activo;Rural;PLANTA_ZULIA;PZIL40;202607;75;San José De Cúcuta;182;31.160;23.500;;1153,08;0;7.660;24,58%;40,7;0;0;26;0;0;11;N;S;S;NO APLICO REGLA;;NA;-72,4611876;8,1628145;1;C;Mensual;8;1;CUCUTA RURAL;CUAD 7-8-21-22-23;CUAD 8 - CULEBRA-PLZ-SARD-SAN_ROQUE;202508;202607;Cumple;40;CENSPZIL40EC_5-PLZ263B1_1158622;31160;7660;24,58%;; 10%-30%;24,60%;>=5000;1T03686202607;0;0;;188;0;CUMPLE;9,12%;2>=40kwh;;202607;;No;Validar;VDA BELLAVISTA;SIN_MI;SIN_AGPE;;NO;6;validar;Macropuntos;11,45;Macropuntos;Macropuntos;Macropuntos;Macropuntos;Macropuntos;0,007;0,00765951;Reduccion;Reduccion;VEREDA BELLAVISTA;HEX;HXE34K CT;18997561;Unidireccional;18;NO_APLICA;202607;0;;0;65583,92;337400;271816,08
1T03220;802805;BUENO;REDUCCION;No Tiene Etiqueta;Activo;Urbano;ELZULIA;ZULC1;202607;113;El Zulia;204;49.840;40.973;;1183,68;0;8.867;17,79%;42,4;0;0;26;0;0;3;N;S;S;NO APLICO REGLA;;NA;-72,60598611;7,94731418;1;C;Mensual;7;1;CUCUTA RURAL;CUAD 7-8-21-22-23;CUAD 7 - CORNEJO-GRAM - LA CULEBRA - ELZILIA;202508;202607;Cumple;40;CENSZULC1-1ZULC1_F;49840;8867;17,79%;; 10%-30%;17,80%;>=5000;1T03220202607;0;0;;209;0;CUMPLE;9,12%;2>=40kwh;;202607;;No;Validar;LA ALEJANDRA;SIN_MI;SIN_AGPE;;NO;2;validar;Macropuntos;14,57;Macropuntos;Macropuntos;Macropuntos;Macropuntos;Macropuntos;0,007;0,00886664;Reduccion;Reduccion;KDX 1 LA ALEJANDRA;HEX;HXE34K CT;17087307;Unidireccional;18;NO_APLICA;202607;0;;0;81608,47;515160;433551,53
1T02950;802292;BUENO;REDUCCION;No Tiene Etiqueta;Activo;Urbano;ESCOBAL;ESCC61;202607;75;San José De Cúcuta;127;31.000;26.999;;214,2;0;4.001;12,91%;31,5;0;0;5;0;0;3;N;S;S;NO APLICO REGLA;;NA;-72,46678969;7,88888402;1;B;Mensual;4;1;CUCUTA;CUAD 4-5-6;CUAD 4 - ESCOBAL;202508;202607;Cumple;40;CENSESCC61-1ESCC61_F;31000;4001;12,91%;; 10%-30%;12,90%; 3000-5000;1T02950202607;0;0;;127;0;CUMPLE;9,12%;3>=20kwh;;202607;;No;Validar;SANTA ANA;SIN_MI;SIN_AGPE;;NO;2;validar;Macropuntos;52,87;Macropuntos;Macropuntos;Macropuntos;Macropuntos;Macropuntos;0,003;0,00400143;Reduccion;Reduccion;AV 4A 8-08 SANTA ANA;HEX;HXE34K CT;20368557;Unidireccional;18;NO_APLICA;202607;0;;0;28419,01;320960;292540,99
1T01333;801082;BUENO;IP BAJO;No Tiene Etiqueta;Activo;Urbano;SANMATEO;SANC54;202607;75;San José De Cúcuta;98;27.760;27.157;;257,04;0;603;2,17%;6,2;0;0;2;0;0;3;N;S;S;NO APLICO REGLA;;NA;-72,48187973;7,89609842;1;A;Mensual;20;1;CUCUTA;CUAD 1-2-3-20;CAUD 20 - SEVILLA - SANMATEO;202508;202607;Cumple;40;CENSSANC54-1SANC54_F;27760;603;2,17%;;  0%-5%;2,20%;  500-1000;1T01333202607;0;0;;98;0;CUMPLE;9,12%;4A<15kwh;;202607;;No;Validar;SAN LUIS;SIN_MI;SIN_AGPE;;NO;11;validar;validar;4,23;validar;validar;validar;validar;validar;0;0,00060303;IP BAJO;IP BAJO;AVE 3 8-67 B/SAN LUIS;HEX;HXE34K CT;20369039;Unidireccional;20;TRENZADO;202607;0;;0;17981,09;322240;304258,91
1T01129;800918;BUENO;CONTROL;No Tiene Etiqueta;Activo;Urbano;SEVILLA;SEVC4;202607;75;San José De Cúcuta;34;7.480;6.215;;98,28;0;1.265;16,91%;37,2;0;0;4;0;0;5;N;S;S;NO APLICO REGLA;;NA;-72,50620897;7,90727699;1;A;Mensual;2;1;CUCUTA;CUAD 1-2-3-20;CAUD 2 - SEVILLA - INSULA;202508;202607;Cumple;40;CENSSEVC4-1SEVC4_F;7480;1265;16,91%;; 10%-30%;16,90%; 1000-2000;1T01129202607;0;0;;34;0;CUMPLE;9,12%;3>=20kwh;;202607;;No;Validar;SEVILLA;SIN_MI;SIN_AGPE;;NO;1;validar;validar;54,73;validar;validar;validar;validar;validar;0,001;0,00126481;CONTROL;CONTROL;AV 8 7N-76 SEVILLA;HEX;HXE34K CT;23909805;Unidireccional;22;NO_APLICA;202607;0;;0;12648,68;84360;71711,32
1T01128;800917;BUENO;REDUCCION;No Tiene Etiqueta;Activo;Urbano;SEVILLA;SEVC7;202607;75;San José De Cúcuta;149;23.400;19.581;;695,52;0;3.819;16,32%;22,1;0;0;57;0;0;15;N;S;S;NO APLICO REGLA;;NA;-72,50964058;7,90743182;1;A;Mensual;20;1;CUCUTA;CUAD 1-2-3-20;CAUD 20 - SEVILLA - SANMATEO;202508;202607;Cumple;40;CENSSEVC7-1SEVC7_F;23400;3819;16,32%;; 10%-30%;16,30%; 3000-5000;1T01128202607;0;0;;173;0;CUMPLE;9,12%;3>=20kwh;;202607;;No;Validar;CERRO NORTE;SIN_MI;SIN_AGPE;;NO;20;validar;Macropuntos;8,99;Macropuntos;Macropuntos;Macropuntos;Macropuntos;Macropuntos;0,003;0,00381926;Reduccion;Reduccion;KDX 22-28 CERRO NORTE;HEX;HXE34K CT;23909801;Unidireccional;22;TRENZADO;202607;0;;0;41865,87;282120;240254,13
1T01046;800850;BUENO;REDUCCION;No Tiene Etiqueta;Activo;Urbano;SEVILLA;SEVC7;202607;75;San José De Cúcuta;154;39.960;36.831;;316,8;0;3.129;7,83%;20,2;0;0;7;0;0;4;N;S;S;NO APLICO REGLA;;APLICA;-72,5073766;7,90075386;1;A;Mensual;20;1;CUCUTA;CUAD 1-2-3-20;CAUD 20 - SEVILLA - SANMATEO;202508;202607;Cumple;40;CENSSEVC7-1SEVC7_F;39960;3129;7,83%;;  5%-10%;7,80%; 3000-5000;1T01046202607;0;0;;155;0;CUMPLE;9,12%;3>=20kwh;;202607;;No;Validar;SEVILLA;SIN_MI;SIN_AGPE;;NO;21;validar;Macropuntos;0;Macropuntos;Macropuntos;Macropuntos;Macropuntos;Macropuntos;0,002;0,00312853;Reduccion;Reduccion;AVE 7A  2N-08  SEVILLA;HEX;HXE34K CT;18997794;Unidireccional;18;TRENZADO;202607;0;;0;38140,6;473680;435539,4
1T01019;800826;BUENO;REDUCCION;No Tiene Etiqueta;Activo;Urbano;SEVILLA;SEVC4;202607;75;San José De Cúcuta;100;21.800;19.758;;255,96;0;2.042;9,37%;20,4;0;0;1;0;0;14;N;S;S;NO APLICO REGLA;;NA;-72,51685205;7,91713066;1;A;Mensual;2;1;CUCUTA;CUAD 1-2-3-20;CAUD 2 - SEVILLA - INSULA;202508;202607;Cumple;40;CENSSEVC4-1SEVC4_F;21800;2042;9,37%;;  5%-10%;9,40%; 2000-3000;1T01019202607;0;0;;100;0;CUMPLE;9,12%;3>=20kwh;;202607;;No;Validar;LA LAGUNA;SIN_MI;SIN_AGPE;;NO;;validar;validar;0;validar;validar;validar;validar;validar;0,001;0,00204249;Reduccion;Reduccion;AVE 0  14-40 LA LAGUNA;HEX;HXE34K CT;18486677;Unidireccional;18;TRENZADO;202607;0;;0;21769,75;373974;352204,25
1T00544;800423;BUENO;REDUCCION;No Tiene Etiqueta;Activo;Urbano;BELEN;BELC29;202607;75;San José De Cúcuta;143;27.320;24.407;;18,72;0;2.913;10,66%;20,1;0;0;14;0;0;23;N;S;S;NO APLICO REGLA;;NA;-72,53732565;7,89491053;1;A;Mensual;1;1;CUCUTA;CUAD 1-2-3-20;CUAD 1 - ATALAYA;202508;202607;Cumple;40;CENSBELC29-1BELC29_F;27320;2913;10,66%;; 10%-30%;10,70%; 2000-3000;1T00544202607;0;0;;145;0;CUMPLE;9,12%;3>=20kwh;;202607;;No;Validar;NIÑA CECI;SIN_MI;SIN_AGPE;;NO;29;validar;Macropuntos;0;Macropuntos;Macropuntos;Macropuntos;Macropuntos;Macropuntos;0,002;0,00291259;Reduccion;Reduccion;CLL 7 16 91-1 NIÑA CECI;HEX;HXE34K CT;16410664;Unidireccional;18;TRENZADO;202607;0;;0;31015,46;311539;280523,54
1T00152;800099;BUENO;CONTROL;No Tiene Etiqueta;Activo;Urbano;SEVILLA;SEVC3;202607;75;San José De Cúcuta;122;25.720;23.796;;288,72;0;1.924;7,48%;15,3;0;0;4;0;0;27;N;S;S;NO APLICO REGLA;;NA;-72,50555807;7,91515173;1;A;Mensual;2;1;CUCUTA;CUAD 1-2-3-20;CAUD 2 - SEVILLA - INSULA;202508;202607;Cumple;40;CENSSEVC3-1SEVC3_F;25720;1924;7,48%;;  5%-10%;7,50%; 1000-2000;1T00152202607;0;0;;126;0;CUMPLE;9,12%;3A>=15kwh;;202607;;No;Validar;CARLOS PIZARRO;SIN_MI;SIN_AGPE;;NO;;validar;Macropuntos;5,48;Macropuntos;Macropuntos;Macropuntos;Macropuntos;Macropuntos;0,001;0,00192447;CONTROL;CONTROL;CLL 12AN  10-42 CARLOS PIZARRO;HEX;HXE34K CT;17087427;Unidireccional;18;TRENZADO;202607;0;;0;25250,89;300400;275149,11
1T00304;800239;BUENO;REDUCCION;No Tiene Etiqueta;Activo;Urbano;INSULA;INSC92;202607;45;San José De Cúcuta;152;25.280;22.858;;445,32;0;2.423;9,58%;15,3;0;0;15;0;0;23;N;S;S;NO APLICO REGLA;;NA;-72,5141484;7,94489364;1;A;Mensual;2;1;CUCUTA;CUAD 1-2-3-20;CAUD 2 - SEVILLA - INSULA;202508;202607;Cumple;40;CENSINSC92EC_1-INSC92_1057154_MOLINOS;25280;2423;9,58%;;  5%-10%;9,60%; 2000-3000;1T00304202607;0;0;;158;0;CUMPLE;9,12%;3A>=15kwh;;202607;;No;Validar;ALONSITO;SIN_MI;SIN_AGPE;;NO;5;validar;Macropuntos;0;Macropuntos;Macropuntos;Macropuntos;Macropuntos;Macropuntos;0,002;0,0024225;Reduccion;Reduccion;AVE 16  20-49  ALONSITO MPIO CUCUTA;HEX;HXE34K CT;20368951;Unidireccional;20;TRENZADO;202607;0;;0;27490,37;284320;256829,63
5T01908;568299;BUENO;IP BAJO;No Tiene Etiqueta;Activo;Urbano;AGUACHICA;AGUC2;202607;45;Aguachica;42;9.510;9.430;;77,4;0;80;0,84%;1,9;0;0;0;0;0;3;N;S;S;NO APLICO REGLA;;NA;-73,62162051;8,30217054;2;E;Mensual;17;1;AGUACHICA;CUAD 16-17-18-19-24;CUAD 17 - AGUACHICA;202508;202607;Cumple;30;CENSAGUC2-1AGUC2_F;9510;80;0,84%;;  0%-5%;0,80%;   0-500;5T01908202607;0;0;;42;0;CUMPLE;9,12%;4A<15kwh;;202607;;No;Validar;NULO;SIN_MI;SIN_AGPE;;NO;1;validar;validar;0;validar;validar;validar;validar;validar;0;7,96E-05;IP BAJO;IP BAJO;CLL 11 11-11;HEX;HXE34K CT;23909052;Unidireccional;22;TRENZADO;202607;0;;0;623,2;108810;108186,8
5T00060;803838;BUENO;REDUCCION;No Tiene Etiqueta;Activo;Urbano;AGUACHICA;AGUC7;202607;45;Aguachica;76;16.890;14.664;;216;0;2.226;13,18%;29,3;0;0;1;0;0;4;N;S;S;NO APLICO REGLA;;NA;-73,6178361;8,30416577;2;E;Mensual;17;1;AGUACHICA;CUAD 16-17-18-19-24;CUAD 17 - AGUACHICA;202508;202607;Cumple;30;CENSAGUC7-1AGUC7_F;16890;2226;13,18%;; 10%-30%;13,20%; 2000-3000;5T00060202607;0;0;;76;0;CUMPLE;9,12%;3>=20kwh;;202607;;No;Validar;NULO;SIN_MI;SIN_AGPE;;NO;2;validar;validar;0;validar;validar;validar;validar;validar;0,002;0,002226;Reduccion;Reduccion;CRA 16  CLL 8 Y 10 EL PARAISO;HEX;HXE34K CT;18997681;Unidireccional;18;TRENZADO;202607;0;;0;16055,91;177530;161474,09
4T01472;672963;BUENO;CONTROL;No Tiene Etiqueta;Activo;Urbano;PLANTA_TIBU;TIBTIBU2;202607;75;Tibú;113;9.000;8.035;;13,32;0;965;10,72%;8,5;0;0;1;0;0;5;N;S;S;NO APLICO REGLA;;NA;-72,7390115;8,64099366;3;F;Mensual;9;1;TIBU;CUAD 9-25-26-27;CUAD 9 - TIBU;202508;202607;Cumple;30;CENSTIBTIBU2EC_1-TIBTIBU2_1087741_ TIBU BARRIO SAN;9000;965;10,72%;; 10%-30%;10,70%;  500-1000;4T01472202607;0;0;;114;0;CUMPLE;9,12%;4A<15kwh;;202607;;No;Validar;DIVINO NIÑO;SIN_MI;SIN_AGPE;;NO;10;validar;Macropuntos;0;Macropuntos;Macropuntos;Macropuntos;Macropuntos;Macropuntos;0,001;0,00096468;CONTROL;CONTROL;**TORRES FAROS DEL CATATUMBO;HEX;HXE34K CT;17087198;Unidireccional;18;TRENZADO;202607;0;;0;13640,72;109440;95799,28
4T00747;623732;BUENO;REDUCCION;No Tiene Etiqueta;Activo;Urbano;PLANTA_TIBU;TIBTIBU2;202607;45;Tibú;66;12.840;8.934;;172,8;0;3.906;30,42%;58,3;0;0;1;0;0;5;N;S;S;NO APLICO REGLA;;NA;-72,73027822;8,6328735;3;F;Mensual;9;1;TIBU;CUAD 9-25-26-27;CUAD 9 - TIBU;202508;202607;Cumple;20;CENSTIBTIBU2EC_1-TIBTIBU2_1087741_ TIBU BARRIO SAN;12840;3906;30,42%;; 30%-50%;30,40%; 3000-5000;4T00747202607;0;0;;67;0;CUMPLE;9,12%;2>=40kwh;;202607;;No;Validar;LUIS MADRID MERLANO;SIN_MI;SIN_AGPE;;NO;4;validar;validar;0;validar;validar;validar;validar;validar;0,003;0,0039062;Reduccion;Reduccion;CLL 0A 3-67**LUIS MADRID MERLANO;HEX;HXE34K CT;23909180;Unidireccional;22;TRENZADO;202607;0;;0;49025,38;146940;97914,62
1T14213;1178817;BUENO;REDUCCION;No Tiene Etiqueta;Activo;Urbano;SANMATEO;SANC43;202607;25;Villa Del Rosario;65;11.500;7.190;;70,56;0;4.310;37,48%;55,3;0;0;63;0;0;9;N;S;S;NO APLICO REGLA;;NA;-72,4764529;7,84791548;1;B;Mensual;6;1;CUCUTA;CUAD 4-5-6;CUAD 6 - VILLA DEL ROSARIO;202508;202607;Cumple;20;CENSSANC43-1SANC43_F;11500;4310;37,48%;; 30%-50%;37,50%; 3000-5000;1T14213202607;0;0;;78;0;CUMPLE;9,12%;2>=40kwh;;202607;;No;Validar;20 DE JULIO;SIN_MI;SIN_AGPE;;NO;8;validar;validar;0;validar;validar;validar;validar;validar;0,004;0,00430979;Reduccion;Reduccion;20 JULIO V ROSARIO;HEX;HXE34K CT;20369280;Unidireccional;20;TRENZADO;202607;0;;0;16492,77;42220;25727,23
1T09963;513699;BUENO;IP BAJO;No Tiene Etiqueta;Activo;Urbano;SANMATEO;SANC48;202607;113;San José De Cúcuta;54;44.460;43.314;;275,04;0;1.146;2,58%;21,2;0;0;0;0;0;3;N;S;S;NO APLICO REGLA;;NA;-72,498779;7,88269;1;A;Mensual;20;1;CUCUTA;CUAD 1-2-3-20;CAUD 20 - SEVILLA - SANMATEO;202508;202607;Cumple;60;CENSSANC48-1SANC48_F;44460;1146;2,58%;;  0%-5%;2,60%; 1000-2000;1T09963202607;0;0;;54;0;CUMPLE;9,12%;3>=20kwh;;202607;;No;Validar;LA PLAYA;SIN_MI;SIN_AGPE;;NO;1;validar;validar;0;validar;validar;validar;validar;validar;0;0,00114596;IP BAJO;IP BAJO;CLL 15 0 - 94 CENTRO;HEX;HXE34K CT;23909699;Unidireccional;22;TRENZADO;202607;0;;0;25215,52;521580;496364,48
1T03082;802406;BUENO;IP BAJO;No Tiene Etiqueta;Activo;Urbano;BELEN;BELC28;202607;113;San José De Cúcuta;70;37.200;35.457;;97,92;0;1.743;4,69%;24,9;0;0;0;0;0;12;N;S;S;NO APLICO REGLA;;NA;-72,506208;7,887554;1;A;Mensual;3;1;CUCUTA;CUAD 1-2-3-20;CUAD 3 - BELEN;202508;202607;Cumple;60;CENSBELC28-1BELC28_F;37200;1743;4,69%;;  0%-5%;4,70%; 1000-2000;1T03082202607;0;0;;70;0;CUMPLE;9,12%;3>=20kwh;;202607;;No;Validar;EL CENTRO;SIN_MI;SIN_AGPE;;NO;;validar;validar;0;validar;validar;validar;validar;validar;0;0,00174308;IP BAJO;IP BAJO;AVE 7  8-96 EL CENTRO;HEX;HXE34K CT;20369091;Unidireccional;20;TRENZADO;202607;0;;0;23074,96;480300;457225,04
1T01871;801542;BUENO;REDUCCION;No Tiene Etiqueta;Activo;Urbano;BELEN;BELC31;202607;113;San José De Cúcuta;112;33.900;31.547;;309,24;0;2.353;6,94%;21;0;0;7;0;0;3;N;S;S;NO APLICO REGLA;;NA;-72,528644;7,872032;1;A;Mensual;3;1;CUCUTA;CUAD 1-2-3-20;CUAD 3 - BELEN;202508;202607;Cumple;60;CENSBELC31-1BELC31_F;33900;2353;6,94%;;  5%-10%;6,90%; 2000-3000;1T01871202607;0;0;;112;0;CUMPLE;9,12%;3>=20kwh;;202607;;No;Validar;BELEN;SIN_MI;SIN_AGPE;;NO;16;validar;Macropuntos;7,52;Macropuntos;Macropuntos;Macropuntos;Macropuntos;Macropuntos;0,001;0,00235275;Reduccion;Reduccion;AVE 26  29-04 BELEN;HEX;HXE34K CT;20369099;Unidireccional;20;TRENZADO;202607;0;;0;26770,39;371083,03;344312,64
1T01860;801532;BUENO;REDUCCION;No Tiene Etiqueta;Activo;Urbano;BELEN;BELC30;202607;45;San José De Cúcuta;85;14.680;12.588;;189;0;2.092;14,25%;22,7;0;0;44;0;0;7;N;S;S;NO APLICO REGLA;;NA;-72,5212671;7,86729551;1;A;Mensual;3;1;CUCUTA;CUAD 1-2-3-20;CUAD 3 - BELEN;202508;202607;Cumple;20;CENSBELC30-1BELC30_F;14680;2092;14,25%;; 10%-30%;14,30%; 2000-3000;1T01860202607;0;0;;92;0;CUMPLE;9,12%;3>=20kwh;;202607;;No;Validar;LAS MALVINAS;SIN_MI;SIN_AGPE;;NO;13;validar;validar;10,78;validar;validar;validar;validar;validar;0,002;0,00209233;Reduccion;Reduccion;CLL 29A 22-60 LA MALVINAS;HEX;HXE34K CT;20368772;Unidireccional;18;NO_APLICA;202607;0;;0;23905,43;163720;139814,57
1T00180;800122;BUENO;REDUCCION;No Tiene Etiqueta;Activo;Urbano;INSULA;INSC94;202607;113;San José De Cúcuta;237;61.440;56.753;;741,24;0;4.687;7,63%;19,7;0;0;3;0;0;3;N;S;S;NO APLICO REGLA;;NA;-72,505286;7,928305;1;A;Mensual;2;1;CUCUTA;CUAD 1-2-3-20;CAUD 2 - SEVILLA - INSULA;202508;202607;Cumple;60;CENSINSC94-1INSC94_F;61440;4687;7,63%;;  5%-10%;7,60%; 3000-5000;1T00180202607;0;0;;238;0;CUMPLE;9,12%;3A>=15kwh;;202607;;No;Validar;AEROPUERTO;SIN_MI;SIN_AGPE;;NO;5;validar;Macropuntos;2,03;Macropuntos;Macropuntos;Macropuntos;Macropuntos;Macropuntos;0,003;0,00468679;Reduccion;Reduccion;AVE  2  1-07 AEROPUERTO;HEX;HXE34K CT;23909773;Unidireccional;22;TRENZADO;202607;0;;0;50115,71;674040;623924,29
1T00249;800188;BUENO;IP BAJO;No Tiene Etiqueta;Activo;Urbano;SEVILLA;SEVC3;202607;113;San José De Cúcuta;191;42.120;40.178;;428,04;0;1.942;4,61%;10,1;0;0;12;0;0;44;N;S;S;NO APLICO REGLA;;NA;-72,508466;7,916103;1;A;Mensual;2;1;CUCUTA;CUAD 1-2-3-20;CAUD 2 - SEVILLA - INSULA;202508;202607;Cumple;60;CENSSEVC3-1SEVC3_F;42120;1942;4,61%;;  0%-5%;4,60%; 1000-2000;1T00249202607;0;0;;193;0;CUMPLE;9,12%;4A<15kwh;;202607;;No;Validar;NUEVA COLOMBIA;SIN_MI;SIN_AGPE;;NO;28;validar;Macropuntos;9,57;Macropuntos;Macropuntos;Macropuntos;Macropuntos;Macropuntos;0;0,00194237;IP BAJO;IP BAJO;CL 13N 14-02 NUEVA COLOMBIA;HEX;HXE34K CT;18486755;Unidireccional;18;TRENZADO;202607;0;;0;35266,08;488160;452893,92
5T03000;1067606;BUENO;REDUCCION;No Tiene Etiqueta;Activo;Urbano;AGUACHICA;AGUC2;202607;50;Aguachica;129;23.200;21.179;;554,4;0;2.021;8,71%;15,7;0;0;4;0;0;2;N;S;S;NO APLICO REGLA;;NA;-73,6264617;8,29624811;2;E;Mensual;17;1;AGUACHICA;CUAD 16-17-18-19-24;CUAD 17 - AGUACHICA;202508;202607;Cumple;40;CENSAGUC2-1AGUC2_F;23200;2021;8,71%;;  5%-10%;8,70%; 2000-3000;5T03000202607;0;0;;129;0;CUMPLE;9,12%;3A>=15kwh;;202607;;No;Validar;SIETE DE AGOSTO;SIN_MI;SIN_AGPE;;NO;3;validar;Macropuntos;2,79;Macropuntos;Macropuntos;Macropuntos;Macropuntos;Macropuntos;0,001;0,00202088;Reduccion;Reduccion;CRA 6 N° 14 / 67 IDEMA;HEX;HEX23K CT;18998091;Unidireccional;18;TRENZADO;202607;0;;0;17051,02;243440;226388,98
5T01071;411716;BUENO;REDUCCION;No Tiene Etiqueta;Activo;Urbano;AGUACHICA;AGUC3;202607;75;Aguachica;150;26.340;23.802;;385,2;0;2.538;9,64%;16,4;0;0;10;0;0;2;N;S;S;NO APLICO REGLA;;NA;-73,63121649;8,30568746;2;E;Mensual;17;1;AGUACHICA;CUAD 16-17-18-19-24;CUAD 17 - AGUACHICA;202508;202607;Cumple;60;CENSAGUC3-1AGUC3_F;26340;2538;9,64%;;  5%-10%;9,60%; 2000-3000;5T01071202607;0;0;;155;0;CUMPLE;9,12%;3A>=15kwh;;202607;;No;Validar;SOLANO PEREZ;SIN_MI;SIN_AGPE;;NO;4;validar;Macropuntos;0;Macropuntos;Macropuntos;Macropuntos;Macropuntos;Macropuntos;0,002;0,0025384;Reduccion;Reduccion;CLL 8 3-65 SOLANO PERES;HEX;HEX23K CT;18282147;Unidireccional;18;TRENZADO;202607;0;;0;39151,08;288360;249208,92
